132;201;149;247;land;false;hills;1
133;160;210;210;land;false;plains;1
134;220;191;214;land;true;mountain;1
135;243;192;150;land;false;hills;1
136;242;94;187;land;false;plains;1
137;225;167;226;land;false;hills;1
138;193;241;101;land;false;hills;1
139;237;199;171;land;false;hills;1
140;184;175;173;land;false;plains;1
141;207;218;204;land;false;forest;1
142;192;247;167;land;false;mountain;1
143;210;242;105;land;false;hills;1
144;127;210;227;land;false;hills;1
145;248;187;145;land;false;plains;1
146;175;187;229;land;false;hills;1
147;139;234;199;land;false;plains;1
148;165;242;144;land;false;hills;1
149;238;174;174;land;false;hills;1
150;230;172;144;land;false;hills;1
151;136;245;146;land;false;plains;1
152;139;220;167;land;false;plains;1
153;108;247;248;land;false;hills;1
154;202;160;196;land;false;hills;1
155;181;224;153;land;false;plains;1
156;207;156;189;land;false;plains;1
157;145;252;175;land;false;hills;1
158;200;243;207;land;false;hills;1
159;246;203;126;land;false;hills;1
160;63;220;236;land;false;plains;1
161;211;193;141;land;false;plains;1
162;176;197;160;land;false;hills;1
163;198;118;213;land;false;hills;1
164;211;204;163;land;false;hills;1
165;254;181;190;land;false;plains;1
166;161;153;211;land;false;hills;1
167;249;137;193;land;false;hills;1
168;131;164;220;land;false;hills;1
169;134;163;232;land;false;hills;1
170;166;219;229;land;false;plains;1
171;129;144;237;land;false;plains;1
172;163;238;119;land;false;hills;1
173;104;222;232;land;false;hills;1
174;180;178;160;land;false;forest;1
175;243;165;191;land;false;plains;1
176;234;232;229;land;false;hills;1
177;163;206;144;land;false;hills;1
178;220;201;130;land;false;plains;1
179;173;111;222;land;false;plains;1
180;251;209;169;land;false;plains;1
181;239;96;203;land;false;plains;1
182;167;92;254;land;false;forest;1
183;205;139;209;land;false;plains;1
184;138;206;236;land;false;forest;1
185;175;236;202;land;false;hills;1
186;225;230;113;land;false;forest;1
187;244;211;59;land;false;plains;1
188;172;237;167;land;false;plains;1
189;173;179;150;land;false;plains;1
190;249;200;60;land;true;plains;1
191;134;227;142;land;false;plains;1
192;111;254;222;land;false;plains;1
193;149;129;250;land;false;hills;1
194;242;97;201;land;false;plains;1
195;104;245;210;land;true;forest;1
196;199;153;216;land;false;plains;1
197;187;247;250;land;false;plains;1
198;131;161;220;land;false;hills;1
199;149;118;252;land;false;forest;1
200;244;238;167;land;false;plains;1
201;158;233;117;land;false;plains;1
202;167;165;220;land;false;hills;1
203;216;125;206;land;false;plains;1
204;192;243;159;land;false;plains;1
205;243;138;228;land;false;hills;1
206;167;187;242;land;true;mountain;1
207;212;81;216;land;false;plains;1
208;247;157;122;land;false;hills;1
209;253;187;235;land;true;plains;1
210;153;139;249;land;true;plains;1
211;248;178;78;land;false;hills;1
212;56;252;244;land;false;hills;1
213;175;231;115;land;false;plains;1
214;206;237;240;land;true;plains;1
215;209;113;185;land;false;plains;1
216;168;249;248;land;false;plains;1
217;237;251;85;land;false;plains;1
218;143;244;170;land;false;hills;1
219;232;151;165;land;false;hills;1
220;214;157;249;land;false;hills;1
221;90;245;234;land;false;plains;1
222;126;135;247;land;true;mountain;1
223;211;189;213;land;false;hills;1
224;228;67;227;land;false;hills;1
225;210;215;217;land;false;plains;1
226;233;224;105;land;false;hills;1
227;202;205;190;land;false;hills;1
228;224;210;129;land;false;hills;1
229;242;110;177;land;false;plains;1
230;180;182;253;land;false;hills;1
231;136;214;184;land;false;hills;1
232;243;173;222;land;false;plains;1
233;107;158;252;land;false;hills;1
234;236;74;237;land;false;plains;1
235;148;253;147;land;false;plains;1
236;194;237;189;land;false;hills;1
237;25;251;234;land;false;plains;1
238;152;218;163;land;false;plains;1
239;63;254;228;land;false;plains;1
240;143;229;236;land;false;plains;1
241;224;231;178;land;false;forest;1
242;197;242;86;land;false;plains;1
243;96;243;200;land;false;plains;1
244;135;208;197;land;false;plains;1
245;184;182;243;land;false;hills;1
246;243;134;192;land;false;plains;1
247;248;247;127;land;false;hills;1
248;104;238;159;land;false;plains;1
249;181;102;226;land;true;forest;1
250;228;204;110;land;false;plains;1
251;217;128;171;land;false;hills;1
252;248;197;178;land;false;hills;1
253;175;119;231;land;false;plains;1
254;193;87;224;land;false;plains;1
255;173;204;166;land;false;plains;1
256;216;182;173;land;false;plains;1
257;227;191;97;land;false;hills;1
258;235;167;130;land;false;hills;1
259;210;230;97;land;false;plains;1
260;238;75;203;land;false;plains;1
261;223;166;184;land;false;plains;1
262;210;133;213;land;true;hills;1
263;222;178;181;land;false;hills;1
264;88;206;239;land;true;hills;1
265;125;231;192;land;false;plains;1
266;166;166;238;land;false;hills;1
267;227;113;171;land;false;plains;1
268;227;194;90;land;false;plains;1
269;46;221;245;land;false;plains;1
270;209;132;222;land;false;plains;1
271;234;248;92;land;false;plains;1
272;227;185;175;land;false;hills;1
273;47;235;251;land;false;plains;1
274;171;164;215;land;false;plains;1
275;228;136;224;land;false;hills;1
276;228;237;153;land;false;plains;1
277;180;246;82;land;true;forest;1
278;250;225;71;land;false;plains;1
279;210;116;235;land;true;plains;1
280;195;113;201;land;false;plains;1
281;239;165;242;land;false;forest;1
282;169;201;140;land;false;plains;1
283;241;232;244;land;false;plains;1
284;134;174;222;land;false;hills;1
285;131;149;247;land;false;hills;1
286;144;206;158;land;false;hills;1
287;226;254;223;land;false;hills;1
288;211;223;118;land;false;hills;1
289;217;97;216;land;false;hills;1
290;207;218;214;land;false;hills;1
291;244;223;200;land;false;plains;1
292;169;253;195;land;false;plains;1
293;211;162;142;land;false;plains;1
294;201;156;166;land;true;plains;1
295;245;97;245;land;false;forest;1
296;104;234;228;land;false;hills;1
297;186;75;247;land;false;hills;1
298;174;154;244;land;true;mountain;1
299;252;202;53;land;false;plains;1
300;249;244;116;land;false;hills;1
301;241;110;191;land;true;forest;1
302;214;146;170;land;false;forest;1
303;127;227;198;land;false;hills;1
304;219;145;231;land;false;plains;1
305;120;235;197;land;false;plains;1
306;203;147;242;land;false;hills;1
307;90;208;210;land;false;plains;1
308;202;237;192;land;false;hills;1
309;219;72;252;land;false;plains;1
310;113;220;253;land;true;forest;1
311;181;149;222;land;false;plains;1
312;230;213;151;land;false;hills;1
313;165;199;250;land;false;hills;1
314;220;215;94;land;false;hills;1
315;223;210;195;land;false;hills;1
316;243;252;62;land;false;plains;1
317;216;198;136;land;true;plains;1
318;186;185;173;land;false;plains;1
319;243;197;144;land;false;hills;1
320;240;157;138;land;false;plains;1
321;137;221;184;land;false;plains;1
322;222;174;187;land;false;plains;1
323;201;204;204;land;true;forest;1
324;151;249;153;land;false;plains;1
325;239;120;155;land;false;plains;1
326;171;115;215;land;true;plains;1
327;247;226;98;land;true;plains;1
328;246;220;55;land;false;hills;1
329;103;212;230;land;false;plains;1
330;147;244;227;land;true;forest;1
331;230;179;251;land;false;hills;1
332;169;102;251;land;false;hills;1
333;232;250;176;land;false;plains;1
334;219;136;161;land;false;plains;1
335;206;185;113;land;false;hills;1
336;209;219;159;land;false;plains;1
337;143;236;238;land;false;hills;1
338;227;238;63;land;false;hills;1
339;233;132;150;land;false;plains;1
340;88;219;203;land;false;hills;1
341;190;124;197;land;false;plains;1
342;223;232;222;land;false;hills;1
343;183;238;194;land;false;plains;1
344;174;226;201;land;false;plains;1
345;166;174;239;land;false;hills;1
346;119;173;229;land;false;hills;1
347;106;250;252;land;false;plains;1
348;205;127;186;land;false;plains;1
349;143;196;181;land;true;forest;1
350;246;129;219;land;false;plains;1
351;111;242;239;land;true;hills;1
352;210;229;215;land;false;hills;1
353;141;158;217;land;false;plains;1
354;174;231;216;land;false;hills;1
355;196;242;130;land;false;plains;1
356;147;141;246;land;false;hills;1
357;216;151;182;land;false;plains;1
358;149;181;216;land;false;plains;1
359;179;84;247;land;false;hills;1
360;189;186;165;land;false;plains;1
361;221;146;227;land;true;forest;1
362;197;121;198;land;false;plains;1
363;247;229;37;land;false;hills;1
364;182;244;246;land;false;plains;1
365;246;198;164;land;false;plains;1
366;94;200;233;land;false;plains;1
367;217;248;155;land;true;forest;1
368;248;34;248;land;true;plains;1
369;250;153;144;land;false;hills;1
370;194;164;151;land;false;hills;1
371;221;161;173;land;false;hills;1
372;196;93;247;land;false;hills;1
373;213;219;193;land;false;plains;1
374;63;230;243;land;true;plains;1
375;237;240;100;land;false;plains;1
376;90;251;241;land;true;plains;1
377;195;208;121;land;false;plains;1
378;205;253;64;land;false;plains;1
379;171;249;90;land;false;plains;1
380;126;200;248;land;false;forest;1
381;184;232;192;land;false;hills;1
382;125;253;167;land;false;plains;1
383;215;95;237;land;false;plains;1
384;163;193;188;land;false;plains;1
385;213;110;203;land;false;plains;1
386;237;239;105;land;false;plains;1
387;137;204;203;land;false;plains;1
388;251;183;164;land;false;hills;1
389;236;232;115;land;false;hills;1
390;231;198;211;land;false;hills;1
391;225;95;232;land;false;hills;1
392;173;215;229;land;false;plains;1
393;192;220;208;land;false;hills;1
394;141;228;244;land;false;hills;1
395;229;151;249;land;false;plains;1
396;153;202;230;land;false;plains;1
397;228;244;64;land;false;plains;1
398;208;233;98;land;false;plains;1
399;222;242;123;land;false;hills;1
400;173;229;133;land;false;mountain;1
401;91;242;252;land;true;plains;1
402;160;190;185;land;false;plains;1
403;209;189;195;land;false;hills;1
404;163;207;237;land;false;hills;1
405;213;239;118;land;false;hills;1
406;222;135;213;land;false;plains;1
407;115;251;176;land;false;plains;1
408;116;218;234;land;false;plains;1
409;210;121;245;land;false;plains;1
410;244;244;246;land;false;plains;1
411;249;190;176;land;false;plains;1
412;202;144;160;land;true;plains;1
413;122;246;169;land;false;forest;1
414;134;209;229;land;false;plains;1
415;73;242;235;land;false;plains;1
416;223;227;192;land;false;hills;1
417;210;251;52;land;false;plains;1
418;234;154;208;land;true;plains;1
419;237;230;159;land;false;forest;1
420;223;96;235;land;true;forest;1
421;247;153;225;land;false;plains;1
422;153;158;250;land;false;forest;1
423;214;204;144;land;false;plains;1
424;186;244;174;land;false;hills;1
425;239;151;170;land;true;mountain;1
426;245;152;133;land;false;plains;1
427;223;254;103;land;true;plains;1
428;164;223;215;land;false;plains;1
429;231;245;226;land;false;hills;1
430;195;127;254;land;false;plains;1
431;222;242;80;land;false;hills;1
432;203;249;199;land;false;forest;1
433;235;193;157;land;false;hills;1
434;204;110;235;land;false;hills;1
435;87;230;252;land;false;hills;1
436;215;244;218;land;false;hills;1
437;177;222;155;land;false;hills;1
438;253;203;161;land;false;plains;1
439;114;243;201;land;false;hills;1
440;193;83;250;land;false;plains;1
441;217;151;218;land;false;hills;1
442;236;38;236;land;false;plains;1
443;109;240;176;land;false;plains;1
444;211;222;194;land;false;hills;1
445;156;232;241;land;false;hills;1
446;238;74;204;land;false;plains;1
447;232;181;121;land;false;hills;1
448;205;232;242;land;false;forest;1
449;218;175;229;land;false;plains;1
450;217;140;207;land;false;hills;1
451;220;177;231;land;false;plains;1
452;208;228;186;land;false;hills;1
453;174;151;214;land;false;plains;1
454;219;49;250;land;false;plains;1
455;219;89;197;land;false;plains;1
456;205;206;153;land;true;plains;1
457;160;217;252;land;false;plains;1
458;241;111;237;land;true;plains;1
459;217;103;225;land;false;hills;1
460;197;147;162;land;false;plains;1
461;193;230;182;land;false;plains;1
462;208;245;81;land;false;plains;1
463;247;208;126;land;false;hills;1
464;247;110;163;land;false;hills;1
465;147;175;245;land;false;plains;1
466;246;170;208;land;false;plains;1
467;81;243;242;land;false;plains;1
468;91;243;252;land;false;plains;1
469;141;239;218;land;false;plains;1
470;237;64;230;land;false;hills;1
471;85;198;251;land;false;plains;1
472;234;249;217;land;false;forest;1
473;220;186;236;land;false;hills;1
474;72;248;218;land;false;plains;1
475;116;232;207;land;false;hills;1
476;130;208;164;land;false;plains;1
477;237;239;128;land;true;plains;1
478;166;194;207;land;true;forest;1
479;200;214;164;land;false;hills;1
480;206;220;80;land;false;plains;1
481;193;134;176;land;false;plains;1
482;250;214;102;land;false;hills;1
483;252;243;47;land;false;forest;1
484;201;225;154;land;false;plains;1
485;217;212;121;land;false;hills;1
486;128;241;190;land;false;hills;1
487;114;253;134;land;false;hills;1
488;103;246;210;land;false;plains;1
489;252;114;186;land;false;plains;1
490;221;238;110;land;false;plains;1
491;169;218;187;land;false;hills;1
492;226;249;73;land;false;plains;1
493;124;224;175;land;false;plains;1
494;140;164;213;land;false;plains;1
495;219;235;152;land;false;hills;1
496;203;229;157;land;false;hills;1
497;210;139;249;land;false;plains;1
498;231;169;205;land;false;forest;1
499;181;247;177;land;false;plains;1
500;254;197;205;land;false;plains;1
501;82;254;209;land;false;hills;1
502;197;143;193;land;false;hills;1
503;165;193;174;land;true;plains;1
504;243;196;250;land;false;plains;1
505;121;227;224;land;false;plains;1
506;52;245;215;land;false;plains;1
507;232;161;141;land;false;plains;1
508;222;224;173;land;false;plains;1
509;174;157;228;land;false;hills;1
510;199;170;143;land;false;forest;1
511;196;194;247;land;false;plains;1
512;187;151;221;land;false;hills;1
513;156;202;156;land;true;plains;1
514;114;218;206;land;false;plains;1
515;206;224;102;land;true;forest;1
516;247;183;182;land;false;hills;1
517;188;212;225;land;false;plains;1
518;202;217;213;land;true;plains;1
519;177;218;204;land;false;plains;1
520;171;237;147;land;false;hills;1
521;220;143;225;land;false;hills;1
522;110;241;231;land;false;hills;1
523;208;232;225;land;false;plains;1
524;238;120;188;land;false;plains;1
525;207;225;98;land;true;forest;1
526;249;246;60;land;false;plains;1
527;251;211;84;land;false;plains;1
528;248;230;60;land;false;hills;1
529;243;72;215;land;false;hills;1
530;198;145;189;land;true;forest;1
531;194;228;162;land;false;forest;1
532;246;143;221;land;false;plains;1
533;161;199;218;land;false;hills;1
534;201;201;135;land;false;hills;1
535;82;220;229;land;false;hills;1
536;65;245;228;land;true;forest;1
537;233;248;234;land;false;plains;1
538;170;194;157;land;false;plains;1
539;147;237;213;land;false;hills;1
540;186;213;248;land;false;forest;1
541;223;71;251;land;true;plains;1
542;211;226;247;land;false;hills;1
543;161;225;221;land;false;hills;1
544;244;122;175;land;false;plains;1
545;99;243;221;land;false;hills;1
546;246;224;217;land;false;hills;1
547;230;187;125;land;false;forest;1
548;250;244;161;land;false;hills;1
549;124;188;219;land;false;hills;1
550;251;232;26;land;false;plains;1
551;192;117;245;land;false;plains;1
552;192;231;95;land;false;hills;1
553;215;227;151;land;false;plains;1
554;191;215;104;land;false;plains;1
555;174;188;166;land;false;hills;1
556;242;113;188;land;false;plains;1
557;244;249;207;land;false;hills;1
558;197;254;104;land;false;hills;1
559;237;155;160;land;false;hills;1
560;254;228;198;land;false;hills;1
561;83;220;217;land;false;hills;1
562;200;197;242;land;false;plains;1
563;181;237;103;land;false;plains;1
564;223;72;235;land;false;hills;1
565;240;64;246;land;false;plains;1
566;177;251;141;land;false;forest;1
567;251;145;145;land;false;hills;1
568;204;250;133;land;false;mountain;1
569;163;98;241;land;false;hills;1
570;167;241;170;land;false;plains;1
571;253;77;241;land;false;hills;1
572;195;135;171;land;false;plains;1
573;183;240;108;land;false;forest;1
574;243;168;111;land;false;plains;1
575;214;56;247;land;false;plains;1
576;140;251;137;land;false;hills;1
577;179;168;160;land;false;plains;1
578;230;236;73;land;false;hills;1
579;252;209;115;land;true;plains;1
580;201;134;190;land;false;hills;1
581;99;239;251;land;false;hills;1
582;205;175;134;land;false;hills;1
583;56;247;229;land;false;plains;1
584;142;235;190;land;false;hills;1
585;211;251;71;land;false;hills;1
586;100;233;168;land;true;plains;1
587;192;179;222;land;false;plains;1
588;175;199;218;land;true;forest;1
589;198;210;139;land;false;plains;1
590;244;225;219;land;false;hills;1
591;201;233;177;land;false;hills;1
592;205;184;239;land;true;hills;1
593;224;175;218;land;false;plains;1
594;232;144;208;land;true;plains;1
595;182;239;220;land;true;forest;1
596;224;129;211;land;true;forest;1
597;232;201;118;land;false;hills;1
598;184;254;142;land;false;plains;1
599;68;227;249;land;false;hills;1
600;99;218;233;land;false;hills;1
601;253;126;155;land;false;hills;1
602;123;246;247;land;false;plains;1
603;193;90;237;land;true;mountain;1
604;212;211;87;land;false;plains;1
605;150;246;226;land;false;plains;1
606;211;229;135;land;false;hills;1
607;212;233;97;land;false;hills;1
608;215;96;236;land;false;plains;1
609;210;96;196;land;false;hills;1
610;173;231;161;land;false;plains;1
611;224;89;189;land;false;forest;1
612;57;193;253;land;false;hills;1
613;174;129;232;land;false;hills;1
614;185;236;81;land;false;plains;1
615;238;200;97;land;true;plains;1
616;245;145;154;land;false;plains;1
617;177;249;129;land;false;plains;1
618;145;205;168;land;false;plains;1
619;166;197;222;land;false;plains;1
620;220;236;176;land;false;plains;1
621;229;247;62;land;false;plains;1
622;242;187;116;land;false;hills;1
623;89;179;252;land;false;plains;1
624;248;253;144;land;false;plains;1
625;251;188;111;land;false;plains;1
626;102;185;244;land;false;hills;1
627;191;120;205;land;false;plains;1
628;226;178;177;land;false;hills;1
629;250;138;212;land;false;hills;1
630;159;254;229;land;true;plains;1
631;172;248;231;land;false;hills;1
632;163;199;243;land;false;plains;1
633;199;151;207;land;false;plains;1
634;205;252;165;land;false;plains;1
635;219;202;220;land;false;plains;1
636;177;222;139;land;false;plains;1
637;159;184;218;land;false;plains;1
638;136;202;223;land;false;hills;1
639;235;208;240;land;false;plains;1
640;175;96;246;land;false;hills;1
641;122;162;223;land;false;plains;1
642;190;205;183;land;false;hills;1
643;233;53;238;land;false;plains;1
644;89;203;248;land;false;hills;1
645;250;239;62;land;false;plains;1
646;115;212;201;land;false;hills;1
647;85;202;247;land;false;hills;1
648;161;202;199;land;false;hills;1
649;211;146;222;land;false;hills;1
650;89;239;232;land;false;plains;1
651;209;105;222;land;false;plains;1
652;222;180;137;land;false;hills;1
653;177;213;237;land;false;plains;1
654;93;236;191;land;false;plains;1
655;245;79;200;land;false;hills;1
656;227;203;205;land;false;hills;1
657;226;207;128;land;false;hills;1
658;138;185;234;land;true;plains;1
659;242;83;252;land;false;plains;1
660;233;179;206;land;false;hills;1
661;208;208;132;land;false;forest;1
662;172;190;172;land;true;plains;1
663;232;142;220;land;false;hills;1
664;170;218;149;land;false;plains;1
665;115;163;226;land;false;plains;1
666;138;238;233;land;false;hills;1
667;163;228;123;land;true;plains;1
668;171;200;162;land;false;hills;1
669;185;164;201;land;false;plains;1
670;223;172;227;land;false;hills;1
671;236;156;239;land;false;plains;1
672;233;232;40;land;false;plains;1
673;239;223;73;land;false;hills;1
674;211;254;211;land;false;plains;1
675;216;231;95;land;true;forest;1
676;207;210;101;land;false;hills;1
677;104;193;236;land;false;hills;1
678;191;137;222;land;false;hills;1
679;160;208;159;land;false;plains;1
680;187;243;166;land;false;plains;1
681;229;195;147;land;false;hills;1
682;250;199;169;land;false;plains;1
683;114;213;211;land;false;plains;1
684;242;219;45;land;false;plains;1
685;175;116;247;land;false;plains;1
686;240;244;19;land;false;mountain;1
687;196;253;242;land;false;plains;1
688;189;172;220;land;true;forest;1
689;200;208;111;land;false;hills;1
690;214;239;122;land;false;plains;1
691;192;198;207;land;true;plains;1
692;99;228;183;land;false;plains;1
693;243;70;248;land;true;forest;1
694;250;226;63;land;false;plains;1
695;215;190;162;land;false;plains;1
696;215;110;199;land;false;plains;1
697;241;247;102;land;true;plains;1
698;164;120;222;land;false;plains;1
699;182;182;150;land;false;plains;1
700;201;249;245;land;true;plains;1
701;205;68;229;land;false;plains;1
702;58;216;229;land;false;hills;1
703;120;253;216;land;false;hills;1
704;177;207;188;land;false;plains;1
705;160;190;194;land;false;plains;1
706;227;210;206;land;false;plains;1
707;181;203;183;land;false;hills;1
708;194;221;112;land;false;plains;1
709;247;211;58;land;false;hills;1
710;200;114;215;land;false;forest;1
711;207;195;132;land;false;plains;1
712;222;210;111;land;false;plains;1
713;200;182;142;land;false;plains;1
714;190;113;239;land;false;hills;1
715;208;158;142;land;false;plains;1
716;141;194;183;land;true;forest;1
717;227;178;134;land;false;hills;1
718;204;184;214;land;false;hills;1
719;103;236;226;land;false;plains;1
720;220;83;224;land;true;mountain;1
721;183;218;179;land;false;plains;1
722;158;202;186;land;false;plains;1
723;168;218;140;land;false;hills;1
724;148;251;179;land;false;hills;1
725;212;175;211;land;false;hills;1
726;210;227;200;land;false;forest;1
727;202;220;211;land;true;plains;1
728;229;151;184;land;false;plains;1
729;245;185;236;land;false;plains;1
730;187;190;181;land;false;plains;1
731;148;242;220;land;false;hills;1
732;225;225;148;land;false;plains;1
733;197;96;214;land;false;hills;1
734;200;135;232;land;true;plains;1
735;23;247;243;land;false;plains;1
736;145;182;233;land;false;plains;1
737;218;241;67;land;true;forest;1
738;103;202;238;land;false;plains;1
739;252;89;231;land;false;hills;1
740;101;246;203;land;false;hills;1
741;173;230;167;land;true;plains;1
742;138;158;206;land;false;plains;1
743;216;215;234;land;false;plains;1
744;187;133;200;land;false;plains;1
745;151;208;237;land;false;hills;1
746;238;234;152;land;false;plains;1
747;244;214;72;land;true;plains;1
748;254;230;163;land;false;hills;1
749;177;248;226;land;false;plains;1
750;241;206;78;land;false;plains;1
751;187;78;237;land;false;plains;1
752;76;220;253;land;false;plains;1
753;213;106;250;land;false;hills;1
754;97;246;188;land;false;plains;1
755;246;154;170;land;false;hills;1
756;252;91;201;land;false;plains;1
757;180;154;242;land;false;hills;1
758;180;121;240;land;true;mountain;1
759;155;212;173;land;false;hills;1
760;42;250;246;land;true;plains;1
761;253;252;143;land;true;forest;1
762;242;125;184;land;false;plains;1
763;188;166;252;land;false;plains;1
764;168;244;122;land;true;plains;1
765;150;141;241;land;false;hills;1
766;231;224;191;land;false;hills;1
767;137;246;126;land;false;hills;1
768;248;168;209;land;false;plains;1
769;229;133;218;land;false;plains;1
770;158;213;151;land;false;plains;1
771;204;142;165;land;false;plains;1
772;183;233;87;land;false;plains;1
773;223;169;168;land;false;plains;1
774;141;174;226;land;false;plains;1
775;246;213;47;land;false;plains;1
776;253;102;199;land;false;plains;1
777;167;222;119;land;false;plains;1
778;176;211;127;land;true;mountain;1
779;173;122;247;land;false;hills;1
780;238;201;165;land;false;plains;1
781;134;221;155;land;false;plains;1
782;188;200;209;land;false;plains;1
783;215;127;210;land;false;plains;1
784;208;234;159;land;false;plains;1
785;105;209;233;land;false;hills;1
786;174;239;139;land;false;plains;1
787;171;223;146;land;false;plains;1
788;209;85;226;land;false;plains;1
789;205;119;216;land;false;plains;1
790;54;237;229;land;false;hills;1
791;245;102;196;land;false;plains;1
792;227;145;158;land;false;plains;1
793;218;185;127;land;false;plains;1
794;149;225;133;land;false;plains;1
795;246;250;100;land;false;plains;1
796;229;217;125;land;false;plains;1
797;240;94;181;land;false;plains;1
798;240;231;33;land;false;plains;1
799;118;219;179;land;false;hills;1
800;115;228;241;land;false;plains;1
801;248;171;174;land;false;hills;1
802;220;223;200;land;false;hills;1
803;228;141;185;land;false;plains;1
804;99;212;244;land;false;hills;1
805;229;87;195;land;false;plains;1
806;103;226;189;land;false;plains;1
807;168;192;223;land;false;plains;1
808;172;219;227;land;false;plains;1
809;135;209;228;land;true;forest;1
810;190;144;204;land;false;hills;1
811;214;238;181;land;true;plains;1
812;188;240;200;land;false;plains;1
813;192;169;169;land;false;plains;1
814;149;204;221;land;true;plains;1
815;130;158;243;land;true;plains;1
816;234;116;244;land;false;hills;1
817;254;75;235;land;true;plains;1
818;112;195;212;land;false;hills;1
819;155;247;243;land;true;mountain;1
820;152;225;177;land;false;plains;1
821;248;214;90;land;false;plains;1
